measurements::GPnum,measurements::Species,measurements::Measurement,measurements::Measurementnum,measurements::One hundred flag,measurements::One hundred message,measurements::dataentrybox Measure,measurements::Measurement transformed,measurements::Measurement comment,measurements::Datetime
GP181F,10,383.9mm,4,0,,,383.9,,2022-07-17 13:19:56
GP181F,10,323.9mm,5,0,,,323.9,,2022-07-17 13:20:00
GP181F,10,344.5mm,6,0,,,344.5,,2022-07-17 13:20:06
GP181F,10,351.2mm,7,0,,,351.2,,2022-07-17 13:20:10
GP181F,10,323.3mm,8,0,,,323.3,,2022-07-17 13:20:15
GP181F,10,332.8mm,9,0,,,332.8,,2022-07-17 13:20:19
GP181F,10,310.6mm,10,0,,,310.6,,2022-07-17 13:20:24
GP181F,10,299.8mm,11,0,,,299.8,,2022-07-17 13:20:29
GP181F,10,338.7mm,12,0,,,338.7,,2022-07-17 13:20:34
GP181F,10,376.2mm,13,0,,,376.2,,2022-07-17 13:20:38
GP181F,10,282.9mm,14,0,,,282.9,,2022-07-17 13:20:41
GP181F,10,376.8mm,15,0,,,376.8,,2022-07-17 13:20:45
GP181F,10,348.1mm,16,0,,,348.1,,2022-07-17 13:20:49
GP181F,10,370.3mm,17,0,,,370.3,,2022-07-17 13:20:52
GP181F,10,379.9mm,18,0,,,379.9,,2022-07-17 13:20:56
GP181F,10,332.1mm,19,0,,,332.1,,2022-07-17 13:20:59
GP181F,10,378.5mm,20,0,,,378.5,,2022-07-17 13:21:02
GP181F,10,278.8mm,21,0,,,278.8,,2022-07-17 13:21:04
GP181F,10,311.6mm,22,0,,,311.6,,2022-07-17 13:21:09
GP181F,10,335.6mm,23,0,,,335.6,,2022-07-17 13:21:12
GP181F,10,307.5mm,24,0,,,307.5,,2022-07-17 13:21:14
GP181F,10,321.3mm,25,0,,,321.3,,2022-07-17 13:21:16
GP181F,10,337.1mm,26,0,,,337.1,,2022-07-17 13:21:20
GP181F,10,319.3mm,27,0,,,319.3,,2022-07-17 13:21:22
GP181F,10,334.5mm,28,0,,,334.5,,2022-07-17 13:21:25
GP181F,10,336.2mm,29,0,,,336.2,,2022-07-17 13:21:27
GP181F,10,260.0mm,30,0,,,260.0,,2022-07-17 13:21:30
GP181F,10,246.8mm,31,0,,,246.8,,2022-07-17 13:21:32
GP181F,10,324.0mm,32,0,,,324.0,,2022-07-17 13:21:35
GP181F,10,307.4mm,33,0,,,307.4,,2022-07-17 13:21:37
GP181F,10,345.1mm,34,0,,,345.1,,2022-07-17 13:21:40
GP181F,10,229.7mm,35,0,,,229.7,,2022-07-17 13:21:43
GP181F,10,303.8mm,36,0,,,303.8,,2022-07-17 13:21:45
GP181F,10,306.4mm,37,0,,,306.4,,2022-07-17 13:21:47
GP181F,10,360.7mm,38,0,,,360.7,,2022-07-17 13:21:50
GP181F,10,340.8mm,39,0,,,340.8,,2022-07-17 13:21:52
GP181F,10,314.4mm,40,0,,,314.4,,2022-07-17 13:21:55
GP181F,10,300.4mm,41,0,,,300.4,,2022-07-17 13:21:58
GP181F,10,331.3mm,42,0,,,331.3,,2022-07-17 13:22:00
GP181F,10,364.4mm,43,0,,,364.4,,2022-07-17 13:22:03
GP181F,10,328.7mm,44,0,,,328.7,,2022-07-17 13:22:06
GP181F,10,237.1mm,45,0,,,237.1,,2022-07-17 13:22:09
GP181F,10,340.5mm,46,0,,,340.5,,2022-07-17 13:22:12
GP181F,10,362.5mm,47,0,,,362.5,,2022-07-17 13:22:15
GP181F,10,304.3mm,48,0,,,304.3,,2022-07-17 13:22:17
GP181F,10,283.7mm,49,0,,,283.7,,2022-07-17 13:22:20
GP181F,10,313.0mm,50,0,,,313.0,,2022-07-17 13:22:23
GP181F,10,355.2mm,51,0,,,355.2,,2022-07-17 13:22:26
GP181F,10,273.9mm,52,0,,,273.9,,2022-07-17 13:22:29
GP181F,10,291.0mm,53,0,,,291.0,,2022-07-17 13:22:31
GP181F,10,186.7mm,54,0,,,186.7,,2022-07-17 13:22:34
GP181F,10,272.9mm,55,0,,,272.9,,2022-07-17 13:22:36
GP181F,10,330.8mm,56,0,,,330.8,,2022-07-17 13:22:39
GP181F,10,319.6mm,57,0,,,319.6,,2022-07-17 13:22:42
GP181F,10,374.2mm,58,0,,,374.2,,2022-07-17 13:22:44
GP181F,10,297.7mm,59,0,,,297.7,,2022-07-17 13:22:47
GP181F,10,338.0mm,60,0,,,338.0,,2022-07-17 13:22:50
GP181F,10,207.2mm,61,0,,,207.2,,2022-07-17 13:22:53
GP181F,10,258.4mm,62,0,,,258.4,,2022-07-17 13:22:55
GP181F,10,236.2mm,63,0,,,236.2,,2022-07-17 13:22:57
GP181F,10,281.1mm,64,0,,,281.1,,2022-07-17 13:23:00
GP181F,10,321.9mm,65,0,,,321.9,,2022-07-17 13:23:02
GP181F,10,283.9mm,66,0,,,283.9,,2022-07-17 13:23:05
GP181F,10,247.7mm,67,0,,,247.7,,2022-07-17 13:23:07
GP181F,10,207.5mm,68,0,,,207.5,,2022-07-17 13:23:10
GP181F,10,322.2mm,69,0,,,322.2,,2022-07-17 13:23:12
GP181F,10,285.2mm,70,0,,,285.2,,2022-07-17 13:23:15
GP181F,10,294.2mm,71,0,,,294.2,,2022-07-17 13:23:17
GP181F,10,322.6mm,72,0,,,322.6,,2022-07-17 13:23:20
GP181F,10,310.1mm,73,0,,,310.1,,2022-07-17 13:23:22
GP181F,10,380.9mm,74,0,,,380.9,,2022-07-17 13:23:26
GP181F,10,420.6mm,75,0,,,420.6,,2022-07-17 13:23:29
GP181F,10,353.9mm,76,0,,,353.9,,2022-07-17 13:23:32
GP181F,10,346.7mm,77,0,,,346.7,,2022-07-17 13:23:36
GP181F,10,309.4mm,78,0,,,309.4,,2022-07-17 13:23:39
GP181F,10,358.7mm,79,0,,,358.7,,2022-07-17 13:23:42
GP181F,10,221.4mm,80,0,,,221.4,,2022-07-17 13:23:44
GP181F,10,309.5mm,81,0,,,309.5,,2022-07-17 13:23:47
GP181F,10,343.6mm,82,0,,,343.6,,2022-07-17 13:23:50
GP181F,10,400.1mm,83,0,,,400.1,,2022-07-17 13:23:53
GP181F,10,344.8mm,84,0,,,344.8,,2022-07-17 13:23:55
GP181F,10,388.8mm,85,0,,,388.8,,2022-07-17 13:23:58
GP181F,10,355.3mm,86,0,,,355.3,,2022-07-17 13:24:03
GP181F,10,175.2mm,87,0,,,175.2,,2022-07-17 13:24:06
GP181F,10,289.4mm,88,0,,,289.4,,2022-07-17 13:24:09
GP181F,10,288.9mm,89,0,,,288.9,,2022-07-17 13:24:11
GP181F,10,265.1mm,90,0,,,265.1,,2022-07-17 13:24:14
GP181F,10,334.7mm,91,0,,,334.7,,2022-07-17 13:24:17
GP181F,10,333.3mm,92,0,,,333.3,,2022-07-17 13:24:19
GP181F,10,303.5mm,93,0,,,303.5,,2022-07-17 13:24:22
GP181F,10,285.9mm,94,0,,,285.9,,2022-07-17 13:24:25
GP181F,10,339.3mm,95,0,,,339.3,,2022-07-17 13:24:27
GP181F,10,330.2mm,96,0,,,330.2,,2022-07-17 13:24:30
GP181F,10,343.2mm,97,0,,,343.2,,2022-07-17 13:24:33
GP181F,10,335.8mm,98,0,,,335.8,,2022-07-17 13:24:36
GP181F,10,175.1mm,99,0,,,175.1,,2022-07-17 13:24:39
GP181F,10,341.9mm,100,0,,,341.9,,2022-07-17 13:24:42
GP181F,620,370.9mm,1,0,,,370.9,,2022-07-17 13:25:06
GP181F,40,279.1mm,1,0,,,279.1,,2022-07-17 13:25:25
GP181F,40,239.0mm,2,0,,,239.0,,2022-07-17 13:25:28
GP181F,40,260.4mm,3,0,,,260.4,,2022-07-17 13:25:31
GP181F,40,189.3mm,4,0,,,189.3,,2022-07-17 13:25:34
GP181F,40,234.7mm,5,0,,,234.7,,2022-07-17 13:25:36
GP181F,40,211.5mm,6,0,,,211.5,,2022-07-17 13:25:39
GP181F,40,229.7mm,7,0,,,229.7,,2022-07-17 13:25:41
GP181F,40,176.2mm,8,0,,,176.2,,2022-07-17 13:25:44
GP181F,40,212.3mm,9,0,,,212.3,,2022-07-17 13:25:46
GP181F,40,193.4mm,10,0,,,193.4,,2022-07-17 13:25:48
GP181F,40,151.5mm,11,0,,,151.5,,2022-07-17 13:25:51
GP181F,40,197.4mm,12,0,,,197.4,,2022-07-17 13:25:53
GP181F,41,353.4mm,1,0,,,353.4,,2022-07-17 13:26:05
GP185F,10,333.5mm,1,0,,,333.5,,2022-07-22 13:17:08
GP185F,10,188.3mm,2,0,,,188.3,,2022-07-22 13:17:14
GP185F,10,355.0mm,3,0,,,355.0,,2022-07-22 13:17:19
GP185F,10,351.6mm,4,0,,,351.6,,2022-07-22 13:17:22
GP185F,10,331.0mm,5,0,,,331.0,,2022-07-22 13:17:26
GP185F,10,219.7mm,6,0,,,219.7,,2022-07-22 13:17:30
GP185F,10,329.3mm,7,0,,,329.3,,2022-07-22 13:17:34
GP185F,10,331.9mm,8,0,,,331.9,,2022-07-22 13:17:38
GP185F,10,338.1mm,9,0,,,338.1,,2022-07-22 13:17:41
GP185F,10,349.3mm,10,0,,,349.3,,2022-07-22 13:17:45
GP185F,10,314.2mm,11,0,,,314.2,,2022-07-22 13:17:49
GP185F,10,346.8mm,12,0,,,346.8,,2022-07-22 13:17:52
GP185F,10,382.0mm,13,0,,,382.0,,2022-07-22 13:17:57
GP185F,10,337.3mm,14,0,,,337.3,,2022-07-22 13:18:00
GP185F,10,359.0mm,15,0,,,359.0,,2022-07-22 13:18:03
GP185F,10,448.3mm,16,0,,,448.3,,2022-07-22 13:18:06
GP185F,10,288.1mm,17,0,,,288.1,,2022-07-22 13:18:08
GP185F,10,269.8mm,18,0,,,269.8,,2022-07-22 13:18:13
GP185F,10,306.7mm,19,0,,,306.7,,2022-07-22 13:18:15
GP185F,10,341.1mm,20,0,,,341.1,,2022-07-22 13:18:19
GP185F,10,282.3mm,21,0,,,282.3,,2022-07-22 13:18:22
GP185F,10,321.5mm,22,0,,,321.5,,2022-07-22 13:18:25
GP185F,10,291.1mm,23,0,,,291.1,,2022-07-22 13:18:28
GP185F,10,316.2mm,24,0,,,316.2,,2022-07-22 13:18:31
GP185F,10,344.5mm,25,0,,,344.5,,2022-07-22 13:18:33
GP185F,10,299.0mm,26,0,,,299.0,,2022-07-22 13:18:36
GP185F,10,224.6mm,27,0,,,224.6,,2022-07-22 13:18:39
GP185F,10,339.4mm,28,0,,,339.4,,2022-07-22 13:18:42
GP185F,10,259.8mm,29,0,,,259.8,,2022-07-22 13:18:44
GP185F,10,272.9mm,30,0,,,272.9,,2022-07-22 13:18:47
GP185F,10,327.6mm,31,0,,,327.6,,2022-07-22 13:18:50
GP185F,10,323.4mm,32,0,,,323.4,,2022-07-22 13:18:53
GP185F,10,342.1mm,33,0,,,342.1,,2022-07-22 13:18:55
GP185F,10,278.9mm,34,0,,,278.9,,2022-07-22 13:18:58
GP185F,10,352.1mm,35,0,,,352.1,,2022-07-22 13:19:01
GP185F,10,300.7mm,36,0,,,300.7,,2022-07-22 13:19:04
GP185F,10,334.3mm,37,0,,,334.3,,2022-07-22 13:19:07
GP185F,10,168.8mm,38,0,,,168.8,,2022-07-22 13:19:10
GP185F,10,320.2mm,39,0,,,320.2,,2022-07-22 13:19:13
GP185F,10,250.5mm,40,0,,,250.5,,2022-07-22 13:19:16
GP185F,10,304.6mm,41,0,,,304.6,,2022-07-22 13:19:19
GP185F,10,410.3mm,42,0,,,410.3,,2022-07-22 13:19:23
GP185F,10,258.6mm,43,0,,,258.6,,2022-07-22 13:19:26
GP185F,10,327.4mm,44,0,,,327.4,,2022-07-22 13:19:29
GP185F,10,317.5mm,45,0,,,317.5,,2022-07-22 13:19:31
GP185F,10,309.2mm,46,0,,,309.2,,2022-07-22 13:19:34
GP185F,10,312.4mm,47,0,,,312.4,,2022-07-22 13:19:37
GP185F,10,311.4mm,48,0,,,311.4,,2022-07-22 13:19:39
GP185F,10,307.6mm,49,0,,,307.6,,2022-07-22 13:19:42
GP185F,10,323.9mm,50,0,,,323.9,,2022-07-22 13:19:46
GP185F,10,322.6mm,51,0,,,322.6,,2022-07-22 13:19:53
GP185F,10,372.1mm,52,0,,,372.1,,2022-07-22 13:19:59
GP185F,10,163.0mm,53,0,,,163.0,,2022-07-22 13:20:07
GP185F,41,378.8mm,1,0,,,378.8,,2022-07-22 13:20:25
GP185F,40,221.5mm,1,0,,,221.5,,2022-07-22 13:20:43
GP185F,40,176.2mm,2,0,,,176.2,,2022-07-22 13:20:48
GP185F,40,165.1mm,3,0,,,165.1,,2022-07-22 13:20:50
GP185F,40,153.1mm,4,0,,,153.1,,2022-07-22 13:20:53
GP185F,40,148.1mm,5,0,,,148.1,,2022-07-22 13:20:56
GP185F,40,202.3mm,6,0,,,202.3,,2022-07-22 13:20:59
GP185F,40,186.4mm,7,0,,,186.4,,2022-07-22 13:21:01
GP185F,40,175.8mm,8,0,,,175.8,,2022-07-22 13:21:04
GP185F,40,195.2mm,9,0,,,195.2,,2022-07-22 13:21:06
GP185F,40,174.3mm,10,0,,,174.3,,2022-07-22 13:21:09
GP185F,40,178.7mm,11,0,,,178.7,,2022-07-22 13:21:11
GP185F,40,160.9mm,12,0,,,160.9,,2022-07-22 13:21:14
GP185F,40,189.0mm,13,0,,,189.0,,2022-07-22 13:21:17
GP185F,40,250.7mm,14,0,,,250.7,,2022-07-22 13:21:20
GP185F,40,140.9mm,15,0,,,140.9,,2022-07-22 13:21:23
GP185F,40,152.5mm,16,0,,,152.5,,2022-07-22 13:21:25
GP185F,40,154.3mm,17,0,,,154.3,,2022-07-22 13:21:28
GP185F,40,183.0mm,18,0,,,183.0,,2022-07-22 13:21:31
GP185F,40,191.9mm,19,0,,,191.9,,2022-07-22 13:22:02
GP185F,40,174.3mm,20,0,,,174.3,,2022-07-22 13:22:05
GP185F,40,159.9mm,21,0,,,159.9,,2022-07-22 13:22:08
GP185F,40,129.9mm,22,0,,,129.9,,2022-07-22 13:22:11
GP185F,40,198.5mm,23,0,,,198.5,,2022-07-22 13:22:15
GP185F,40,186.8mm,24,0,,,186.8,,2022-07-22 13:22:18
GP185F,40,220.8mm,25,0,,,220.8,,2022-07-22 13:22:22
GP185F,40,186.2mm,26,0,,,186.2,,2022-07-22 13:22:24
GP185F,40,156.2mm,27,0,,,156.2,,2022-07-22 13:22:27
GP185F,40,148.7mm,28,0,,,148.7,,2022-07-22 13:22:30
GP185F,40,149.0mm,29,0,,,149.0,,2022-07-22 13:22:34
GP185F,40,188.1mm,30,0,,,188.1,,2022-07-22 13:22:38
GP185F,40,169.1mm,31,0,,,169.1,,2022-07-22 13:22:42
GP185F,40,142.3mm,32,0,,,142.3,,2022-07-22 13:22:46
GP185F,40,177.2mm,33,0,,,177.2,,2022-07-22 13:22:49
GP185F,40,134.9mm,34,0,,,134.9,,2022-07-22 13:22:52
GP185F,40,182.5mm,35,0,,,182.5,,2022-07-22 13:22:57
GP185F,40,184.8mm,36,0,,,184.8,,2022-07-22 13:23:00
GP185F,40,247.7mm,37,0,,,247.7,,2022-07-22 13:23:03
GP185F,40,183.2mm,38,0,,,183.2,,2022-07-22 13:23:06
GP185F,40,146.6mm,39,0,,,146.6,,2022-07-22 13:23:08
GP185F,40,168.0mm,40,0,,,168.0,,2022-07-22 13:23:11
GP185F,40,192.2mm,41,0,,,192.2,,2022-07-22 13:23:15
GP185F,40,176.9mm,42,0,,,176.9,,2022-07-22 13:23:18
GP185F,40,172.0mm,43,0,,,172.0,,2022-07-22 13:23:21
GP185F,40,200.7mm,44,0,,,200.7,,2022-07-22 13:23:24
GP185F,40,170.0mm,45,0,,,170.0,,2022-07-22 13:23:26
GP185F,40,164.7mm,46,0,,,164.7,,2022-07-22 13:23:30
GP185F,40,190.7mm,47,0,,,190.7,,2022-07-22 13:23:32
GP185F,40,226.8mm,48,0,,,226.8,,2022-07-22 13:23:35
GP185F,40,127.8mm,49,0,,,127.8,,2022-07-22 13:23:39
GP185F,40,172.5mm,50,0,,,172.5,,2022-07-22 13:23:42
GP185F,40,151.0mm,51,0,,,151.0,,2022-07-22 13:23:44
GP185F,40,164.4mm,52,0,,,164.4,,2022-07-22 13:23:47
GP185F,40,165.5mm,53,0,,,165.5,,2022-07-22 13:23:50
GP185F,40,174.6mm,54,0,,,174.6,,2022-07-22 13:23:53
GP185F,40,150.7mm,55,0,,,150.7,,2022-07-22 13:23:56
GP185F,40,149.8mm,56,0,,,149.8,,2022-07-22 13:23:58
GP185F,40,116.5mm,57,0,,,116.5,,2022-07-22 13:24:01
GP185F,40,193.7mm,58,0,,,193.7,,2022-07-22 13:24:05
GP185F,40,217.9mm,59,0,,,217.9,,2022-07-22 13:24:07
GP185F,40,178.3mm,60,0,,,178.3,,2022-07-22 13:24:09
GP185F,40,160.9mm,61,0,,,160.9,,2022-07-22 13:24:12
GP185F,40,245.0mm,62,0,,,245.0,,2022-07-22 13:24:15
GP185F,40,156.9mm,63,0,,,156.9,,2022-07-22 13:24:17
GP185F,40,180.8mm,64,0,,,180.8,,2022-07-22 13:24:20
GP185F,40,139.2mm,65,0,,,139.2,,2022-07-22 13:24:23
GP185F,40,167.6mm,66,0,,,167.6,,2022-07-22 13:24:29
GP185F,40,154.6mm,67,0,,,154.6,,2022-07-22 13:24:32
GP185F,40,157.0mm,68,0,,,157.0,,2022-07-22 13:24:35
GP185F,40,184.5mm,69,0,,,184.5,,2022-07-22 13:24:38
GP185F,40,163.9mm,70,0,,,163.9,,2022-07-22 13:24:40
GP185F,40,208.4mm,71,0,,,208.4,,2022-07-22 13:24:44
GP185F,40,139.7mm,72,0,,,139.7,,2022-07-22 13:24:46
GP185F,40,171.6mm,73,0,,,171.6,,2022-07-22 13:24:49
GP185F,40,185.6mm,74,0,,,185.6,,2022-07-22 13:24:51
GP185F,40,196.1mm,75,0,,,196.1,,2022-07-22 13:24:54
GP185F,40,187.5mm,76,0,,,187.5,,2022-07-22 13:24:57
GP185F,40,196.5mm,77,0,,,196.5,,2022-07-22 13:25:00
GP185F,40,166.0mm,78,0,,,166.0,,2022-07-22 13:25:02
GP185F,40,160.7mm,79,0,,,160.7,,2022-07-22 13:25:05
GP185F,40,187.6mm,80,0,,,187.6,,2022-07-22 13:25:09
GP185F,40,256.7mm,81,0,,,256.7,,2022-07-22 13:25:12
GP185F,40,165.8mm,82,0,,,165.8,,2022-07-22 13:25:14
GP185F,40,241.0mm,83,0,,,241.0,,2022-07-22 13:25:18
GP185F,40,198.7mm,84,0,,,198.7,,2022-07-22 13:25:20
GP185F,40,163.6mm,85,0,,,163.6,,2022-07-22 13:25:23
GP185F,40,221.6mm,86,0,,,221.6,,2022-07-22 13:25:26
GP185F,40,195.8mm,87,0,,,195.8,,2022-07-22 13:25:29
GP185F,40,179.4mm,88,0,,,179.4,,2022-07-22 13:25:32
GP185F,40,250.0mm,89,0,,,250.0,,2022-07-22 13:25:34
GP185F,40,183.9mm,90,0,,,183.9,,2022-07-22 13:25:36
GP185F,40,190.4mm,91,0,,,190.4,,2022-07-22 13:25:39
GP185F,40,235.6mm,92,0,,,235.6,,2022-07-22 13:25:42
GP185F,40,164.6mm,93,0,,,164.6,,2022-07-22 13:25:45
GP185F,40,164.6mm,94,0,,,164.6,,2022-07-22 13:25:48
GP185F,40,155.1mm,95,0,,,155.1,,2022-07-22 13:25:51
GP185F,40,210.5mm,96,0,,,210.5,,2022-07-22 13:25:54
GP185F,40,226.7mm,97,0,,,226.7,,2022-07-22 13:25:56
GP185F,40,170.7mm,98,0,,,170.7,,2022-07-22 13:25:59
GP185F,40,209.9mm,99,0,,,209.9,,2022-07-22 13:26:02
GP185F,40,197.4mm,100,0,,,197.4,,2022-07-22 13:26:06
GP189Fr2,10,373.3mm,1,0,,,373.3,,2022-07-30 13:17:37
GP189Fr2,10,272.4mm,2,0,,,272.4,,2022-07-30 13:17:48
GP189Fr2,10,207.9mm,3,0,,,207.9,,2022-07-30 13:18:10
GP189Fr2,10,336.1mm,4,0,,,336.1,,2022-07-30 13:18:17
GP189Fr2,10,151.7mm,5,0,,,151.7,,2022-07-30 13:18:27
GP189Fr2,10,148.6mm,6,0,,,148.6,,2022-07-30 13:18:36
GP189Fr2,10,293.1mm,7,0,,,293.1,,2022-07-30 13:18:41
GP189Fr2,10,142.2mm,8,0,,,142.2,,2022-07-30 13:18:47
GP189Fr2,10,208.5mm,9,0,,,208.5,,2022-07-30 13:18:53
GP189Fr2,10,144.3mm,10,0,,,144.3,,2022-07-30 13:18:58
GP189Fr2,10,157.7mm,11,0,,,157.7,,2022-07-30 13:19:04
GP189Fr2,10,331.8mm,12,0,,,331.8,,2022-07-30 13:19:09
GP189Fr2,42,253.0mm,1,0,,,253.0,,2022-07-30 13:20:28
GP189Fr2,42,204.6mm,2,0,,,204.6,,2022-07-30 13:20:36
GP189Fr2,42,179.5mm,3,0,,,179.5,,2022-07-30 13:20:41
GP189Fr2,42,217.9mm,4,0,,,217.9,,2022-07-30 13:20:46
GP189Fr2,42,253.2mm,5,0,,,253.2,,2022-07-30 13:20:50
GP189Fr2,42,238.3mm,6,0,,,238.3,,2022-07-30 13:20:54
GP189Fr2,42,226.2mm,7,0,,,226.2,,2022-07-30 13:20:58
GP189Fr2,42,179.1mm,8,0,,,179.1,,2022-07-30 13:21:05
GP189Fr2,42,145.8mm,9,0,,,145.8,,2022-07-30 13:21:10
GP189Fr2,42,246.7mm,10,0,,,246.7,,2022-07-30 13:21:14
GP189Fr2,42,160.0mm,11,0,,,160.0,,2022-07-30 13:21:21
GP189Fr2,42,255.9mm,12,0,,,255.9,,2022-07-30 13:21:26
GP189Fr2,42,205.4mm,13,0,,,205.4,,2022-07-30 13:21:30
GP189Fr2,42,244.3mm,14,0,,,244.3,,2022-07-30 13:21:35
GP189Fr2,42,199.3mm,15,0,,,199.3,,2022-07-30 13:21:38
GP189Fr2,42,257.3mm,16,0,,,257.3,,2022-07-30 13:21:43
GP189Fr2,42,184.7mm,17,0,,,184.7,,2022-07-30 13:21:47
GP189Fr2,42,260.1mm,18,0,,,260.1,,2022-07-30 13:21:50
GP189Fr2,42,199.4mm,19,0,,,199.4,,2022-07-30 13:21:55
GP189Fr2,42,216.5mm,20,0,,,216.5,,2022-07-30 13:21:59
GP189Fr2,42,234.4mm,21,0,,,234.4,,2022-07-30 13:22:03
GP189Fr2,42,246.5mm,22,0,,,246.5,,2022-07-30 13:22:07
GP189Fr2,42,183.7mm,23,0,,,183.7,,2022-07-30 13:22:11
GP189Fr2,42,221.8mm,24,0,,,221.8,,2022-07-30 13:22:15
GP189Fr2,42,195.7mm,25,0,,,195.7,,2022-07-30 13:22:19
GP189Fr2,42,171.1mm,26,0,,,171.1,,2022-07-30 13:22:24
GP189Fr2,42,245.6mm,27,0,,,245.6,,2022-07-30 13:22:28
GP189Fr2,42,156.8mm,28,0,,,156.8,,2022-07-30 13:22:33
GP189Fr2,42,217.8mm,29,0,,,217.8,,2022-07-30 13:22:37
GP189Fr2,42,160.3mm,30,0,,,160.3,,2022-07-30 13:22:42
GP189Fr2,42,202.2mm,31,0,,,202.2,,2022-07-30 13:22:46
GP189Fr2,42,191.4mm,32,0,,,191.4,,2022-07-30 13:22:50
GP189Fr2,42,171.9mm,33,0,,,171.9,,2022-07-30 13:22:54
GP189Fr2,42,155.9mm,34,0,,,155.9,,2022-07-30 13:22:57
GP189Fr2,42,197.0mm,35,0,,,197.0,,2022-07-30 13:23:01
GP189Fr2,42,139.5mm,36,0,,,139.5,,2022-07-30 13:23:04
GP189Fr2,40,259.4mm,1,0,,,259.4,,2022-07-30 13:23:29
GP189Fr2,40,174.9mm,2,0,,,174.9,,2022-07-30 13:23:38
GP189Fr2,40,193.5mm,3,0,,,193.5,,2022-07-30 13:23:42
GP189Fr2,40,243.1mm,4,0,,,243.1,,2022-07-30 13:23:46
GP189Fr2,40,187.9mm,5,0,,,187.9,,2022-07-30 13:23:50
GP189Fr2,40,200.4mm,6,0,,,200.4,,2022-07-30 13:23:54
GP189Fr2,40,154.2mm,7,0,,,154.2,,2022-07-30 13:23:59
GP189Fr2,40,286.9mm,8,0,,,286.9,,2022-07-30 13:24:03
GP189Fr2,40,131.5mm,9,0,,,131.5,,2022-07-30 13:24:08
GP189Fr2,40,150.1mm,10,0,,,150.1,,2022-07-30 13:24:11
GP189Fr2,40,196.2mm,11,0,,,196.2,,2022-07-30 13:24:16
GP189Fr2,40,155.8mm,12,0,,,155.8,,2022-07-30 13:24:19
GP189Fr2,40,238.0mm,13,0,,,238.0,,2022-07-30 13:24:23
GP189Fr2,40,266.2mm,14,0,,,266.2,,2022-07-30 13:24:28
GP189Fr2,40,163.6mm,15,0,,,163.6,,2022-07-30 13:24:31
GP189Fr2,40,176.4mm,16,0,,,176.4,,2022-07-30 13:24:35
GP190F,40,164.0mm,1,0,,,164.0,,2022-08-26 11:35:24
GP190F,40,149.1mm,2,0,,,149.1,,2022-08-26 11:35:31
GP190F,40,126.8mm,3,0,,,126.8,,2022-08-26 11:35:34
GP190F,40,217.6mm,4,0,,,217.6,,2022-08-26 11:35:38
GP190F,40,154.6mm,5,0,,,154.6,,2022-08-26 11:35:41
GP190F,40,163.1mm,6,0,,,163.1,,2022-08-26 11:35:43
GP190F,40,177.4mm,7,0,,,177.4,,2022-08-26 11:35:46
GP190F,40,212.9mm,8,0,,,212.9,,2022-08-26 11:35:49
GP190F,40,137.2mm,9,0,,,137.2,,2022-08-26 11:35:51
GP190F,40,179.8mm,10,0,,,179.8,,2022-08-26 11:35:54
GP190F,40,151.7mm,11,0,,,151.7,,2022-08-26 11:35:57
GP190F,40,109.4mm,12,0,,,109.4,,2022-08-26 11:36:00
GP190F,40,231.7mm,13,0,,,231.7,,2022-08-26 11:36:03
GP190F,40,178.8mm,14,0,,,178.8,,2022-08-26 11:36:06
GP190F,40,203.2mm,15,0,,,203.2,,2022-08-26 11:36:08
GP190F,40,122.7mm,16,0,,,122.7,,2022-08-26 11:36:11
GP190F,40,105.0mm,17,0,,,105.0,,2022-08-26 11:36:14
GP190F,40,155.0mm,18,0,,,155.0,,2022-08-26 11:36:17
GP190F,40,145.1mm,19,0,,,145.1,,2022-08-26 11:36:20
GP190F,40,156.5mm,20,0,,,156.5,,2022-08-26 11:36:23
GP190F,40,177.2mm,21,0,,,177.2,,2022-08-26 11:36:26
GP190F,40,149.7mm,22,0,,,149.7,,2022-08-26 11:36:29
GP190F,40,210.7mm,23,0,,,210.7,,2022-08-26 11:36:32
GP190F,40,252.9mm,24,0,,,252.9,,2022-08-26 11:36:35
GP190F,40,136.8mm,25,0,,,136.8,,2022-08-26 11:36:37
GP190F,40,136.4mm,26,0,,,136.4,,2022-08-26 11:36:41
GP190F,40,297.5mm,27,0,,,297.5,,2022-08-26 11:36:44
GP190F,40,143.7mm,28,0,,,143.7,,2022-08-26 11:36:46
GP190F,40,133.4mm,29,0,,,133.4,,2022-08-26 11:36:50
GP190F,40,176.1mm,30,0,,,176.1,,2022-08-26 11:36:52
GP190F,40,120.8mm,31,0,,,120.8,,2022-08-26 11:36:55
GP190F,40,167.1mm,32,0,,,167.1,,2022-08-26 11:36:58
GP190F,40,270.4mm,33,0,,,270.4,,2022-08-26 11:37:01
GP190F,40,182.0mm,34,0,,,182.0,,2022-08-26 11:37:04
GP190F,40,224.5mm,35,0,,,224.5,,2022-08-26 11:37:07
GP190F,40,157.7mm,36,0,,,157.7,,2022-08-26 11:37:10
GP190F,40,175.7mm,37,0,,,175.7,,2022-08-26 11:37:13
GP190F,40,145.8mm,38,0,,,145.8,,2022-08-26 11:37:16
GP190F,40,143.1mm,39,0,,,143.1,,2022-08-26 11:37:19
GP190F,40,152.3mm,40,0,,,152.3,,2022-08-26 11:37:21
GP190F,40,211.2mm,41,0,,,211.2,,2022-08-26 11:37:25
